	address	geoloc	healthgrade_rating	name	ratemds_rating	ucomphealthcare_rating	vitals_rating
623	Mill Valley, CA 94941	37.8958,-122.5339	3.3	DOC#623		5.0	4.0
624	Mill Valley, CA 94941	37.8958,-122.5339	4.9	DOC#624		5.0	4.0
625	Mill Valley, CA 94941	37.8958,-122.5339	4.2	DOC#625		5.0	4.0
626	Mill Valley, CA 94941	37.8958,-122.5339	4.5	DOC#626		5.0	4.0
627	Mill Valley, CA 94941	37.8958,-122.5339		DOC#627			
628	Mill Valley, CA 94941	37.8958,-122.5339		DOC#628			
629	Mill Valley, CA 94941	37.8958,-122.5339	4.7	DOC#629	5.0	3.0	3.5
630	Mill Valley, CA 94941	37.8958,-122.5339	3.7	DOC#630	5.0	3.0	3.5
631	Mill Valley, CA 94941	37.8958,-122.5339	3.8	DOC#631		4.0	2.5
632	San Francisco, CA 94121	37.7786,-122.4892		DOC#632			
633	San Francisco, CA 94118	37.7812,-122.4614		DOC#633			
634	San Francisco, CA 94118	37.7812,-122.4614	3.9	DOC#634		4.0	3.0
635	San Francisco, CA 94118	37.7812,-122.4614	2.8	DOC#635		5.0	3.5
636	San Francisco, CA 94118	37.7812,-122.4614		DOC#636		5.0	3.5
637	San Francisco, CA 94118	37.7812,-122.4614	4.5	DOC#637		5.0	3.5
638	San Francisco, CA 94118	37.7812,-122.4614	2.4	DOC#638	2.9	1.0	2.0
639	San Francisco, CA 94118	37.7812,-122.4614		DOC#639			
640	San Francisco, CA 94118	37.7812,-122.4614		DOC#640			
641	San Francisco, CA 94118	37.7812,-122.4614	3.3	DOC#641	5.0	3.0	3.5
642	San Francisco, CA 94118	37.7812,-122.4614		DOC#642	1.0	1.0	1.0
643	San Francisco, CA 94118	37.7812,-122.4614	4.9	DOC#643		5.0	4.0
644	San Francisco, CA 94118	37.7812,-122.4614		DOC#644	5.0	5.0	4.0
645	San Francisco, CA 94118	37.7812,-122.4614		DOC#645	2.8		3.0
646	San Francisco, CA 94118	37.7812,-122.4614		DOC#646			4.0
647	San Francisco, CA 94118	37.7812,-122.4614		DOC#647			
648	San Francisco, CA 94118	37.7812,-122.4614	4.7	DOC#648		3.0	4.0
649	San Francisco, CA 94118	37.7812,-122.4614		DOC#649			
650	San Francisco, CA 94118	37.7812,-122.4614	4.2	DOC#650			4.0
651	San Francisco, CA 94118	37.7812,-122.4614		DOC#651		5.0	4.0
652	San Francisco, CA 94118	37.7812,-122.4614	4.9	DOC#652	5.0	5.0	4.0
653	San Francisco, CA 94118	37.7812,-122.4614		DOC#653	3.3	3.0	2.0
654	San Francisco, CA 94118	37.7812,-122.4614		DOC#654	5.0		
655	San Francisco, CA 94118	37.7812,-122.4614	4.6	DOC#655		5.0	
656	San Francisco, CA 94118	37.7812,-122.4614	4.3	DOC#656	5.0	5.0	2.5
657	San Francisco, CA 94118	37.7812,-122.4614		DOC#657			4.0
658	San Francisco, CA 94118	37.7812,-122.4614		DOC#658		5.0	4.0
659	San Francisco, CA 94118	37.7812,-122.4614	4.9	DOC#659	1.9	4.0	4.0
660	San Francisco, CA 94118	37.7812,-122.4614		DOC#660		5.0	
661	San Francisco, CA 94118	37.7812,-122.4614		DOC#661		4.0	
662	San Francisco, CA 94118	37.7812,-122.4614		DOC#662	3.8	4.0	3.5
663	San Francisco, CA 94118	37.7812,-122.4614	4.1	DOC#663		3.0	2.0
664	San Francisco, CA 94118	37.7812,-122.4614		DOC#664			
665	San Francisco, CA 94118	37.7812,-122.4614		DOC#665		5.0	4.0
666	San Francisco, CA 94118	37.7812,-122.4614		DOC#666	5.0		
667	San Francisco, CA 94118	37.7812,-122.4614	4.2	DOC#667		5.0	3.0
668	San Francisco, CA 94118	37.7812,-122.4614		DOC#668			3.5
669	San Francisco, CA 94118	37.7812,-122.4614	4.4	DOC#669	3.3	5.0	
670	San Francisco, CA 94118	37.7812,-122.4614	4.6	DOC#670		4.0	
671	San Francisco, CA 94118	37.7812,-122.4614		DOC#671		5.0	4.0
672	San Francisco, CA 94118	37.7812,-122.4614	3.3	DOC#672	5.0	5.0	3.0
673	San Francisco, CA 94118	37.7812,-122.4614	2.8	DOC#673		4.0	3.0
674	San Francisco, CA 94118	37.7812,-122.4614		DOC#674	5.0	5.0	3.5
675	San Francisco, CA 94118	37.7812,-122.4614		DOC#675		5.0	
676	San Francisco, CA 94118	37.7812,-122.4614	3.8	DOC#676			
677	San Francisco, CA 94118	37.7812,-122.4614		DOC#677		5.0	
678	San Francisco, CA 94118	37.7812,-122.4614		DOC#678			
679	San Francisco, CA 94118	37.7812,-122.4614	3.5	DOC#679	3.4	4.0	3.0
680	San Francisco, CA 94118	37.7812,-122.4614		DOC#680	5.0	3.0	
681	San Francisco, CA 94118	37.7812,-122.4614		DOC#681	5.0	3.0	
682	San Francisco, CA 94118	37.7812,-122.4614	3.4	DOC#682			
683	San Francisco, CA 94118	37.7812,-122.4614	4.4	DOC#683	1.5	3.0	2.0
684	San Francisco, CA 94118	37.7812,-122.4614	4.2	DOC#684	2.3	2.0	1.5
685	San Francisco, CA 94118	37.7812,-122.4614	3.3	DOC#685	3.5	1.0	1.0
686	San Francisco, CA 94118	37.7812,-122.4614	4.8	DOC#686	1.0	4.0	3.5
687	San Francisco, CA 94118	37.7812,-122.4614	3.8	DOC#687		3.0	
688	San Francisco, CA 94118	37.7812,-122.4614	3.5	DOC#688			
689	San Francisco, CA 94118	37.7812,-122.4614		DOC#689		5.0	
690	San Francisco, CA 94118	37.7812,-122.4614		DOC#690			
691	San Francisco, CA 94118	37.7812,-122.4614		DOC#691	2.9	5.0	4.0
692	San Francisco, CA 94118	37.7812,-122.4614	2.6	DOC#692	5.0	3.0	2.5
693	San Francisco, CA 94118	37.7812,-122.4614	3.6	DOC#693		5.0	2.5
694	San Francisco, CA 94118	37.7812,-122.4614	3.3	DOC#694		3.0	
695	San Francisco, CA 94118	37.7812,-122.4614		DOC#695	4.0	5.0	3.5
696	San Francisco, CA 94118	37.7812,-122.4614		DOC#696		5.0	4.0
697	San Francisco, CA 94118	37.7812,-122.4614		DOC#697		5.0	4.0
698	San Francisco, CA 94118	37.7812,-122.4614		DOC#698		5.0	4.0
699	San Francisco, CA 94118	37.7812,-122.4614		DOC#699			
700	San Francisco, CA 94118	37.7812,-122.4614		DOC#700		5.0	4.0
701	San Francisco, CA 94118	37.7812,-122.4614	4.1	DOC#701	5.0	5.0	4.0
702	San Francisco, CA 94118	37.7812,-122.4614	3.8	DOC#702		4.0	3.0
703	San Francisco, CA 94118	37.7812,-122.4614		DOC#703			
704	San Francisco, CA 94118	37.7812,-122.4614		DOC#704		1.0	2.0
705	San Francisco, CA 94118	37.7812,-122.4614	4.5	DOC#705	2.7	4.0	1.0
706	San Francisco, CA 94118	37.7812,-122.4614	4.6	DOC#706		5.0	3.5
707	San Francisco, CA 94118	37.7812,-122.4614		DOC#707		5.0	
708	San Francisco, CA 94118	37.7812,-122.4614		DOC#708		5.0	4.0
709	San Francisco, CA 94118	37.7812,-122.4614	4.3	DOC#709			
710	San Francisco, CA 94118	37.7812,-122.4614	3.6	DOC#710	5.0	2.0	3.0
711	San Francisco, CA 94118	37.7812,-122.4614		DOC#711		3.0	2.0
712	San Francisco, CA 94118	37.7812,-122.4614	3.7	DOC#712		5.0	4.0
713	San Francisco, CA 94118	37.7812,-122.4614	3.7	DOC#713	5.0	5.0	4.0
714	San Francisco, CA 94118	37.7812,-122.4614	4.9	DOC#714		5.0	3.5
715	San Francisco, CA 94118	37.7812,-122.4614		DOC#715			
716	San Francisco, CA 94118	37.7812,-122.4614		DOC#716		5.0	
717	San Francisco, CA 94118	37.7812,-122.4614	3.7	DOC#717		4.0	3.5
718	San Francisco, CA 94118	37.7812,-122.4614	3.7	DOC#718	1.7	4.0	3.0
719	San Francisco, CA 94118	37.7812,-122.4614	4.6	DOC#719	5.0	5.0	
720	San Francisco, CA 94118	37.7812,-122.4614		DOC#720	5.0	5.0	
721	San Francisco, CA 94118	37.7812,-122.4614	4.5	DOC#721		5.0	4.0
722	San Francisco, CA 94118	37.7812,-122.4614	2.8	DOC#722	1.5	5.0	2.0
723	San Francisco, CA 94118	37.7812,-122.4614		DOC#723		5.0	3.5
724	San Francisco, CA 94118	37.7812,-122.4614	4.4	DOC#724	5.0	3.0	3.5
725	San Francisco, CA 94118	37.7812,-122.4614		DOC#725			4.0
726	San Francisco, CA 94118	37.7812,-122.4614		DOC#726			3.5
727	San Francisco, CA 94118	37.7812,-122.4614		DOC#727	1.0	5.0	4.0
728	San Francisco, CA 94118	37.7812,-122.4614		DOC#728			
729	San Francisco, CA 94118	37.7812,-122.4614		DOC#729		5.0	3.5
730	San Francisco, CA 94118	37.7812,-122.4614	4.1	DOC#730			
731	San Francisco, CA 94118	37.7812,-122.4614		DOC#731	4.2		
732	San Francisco, CA 94118	37.7812,-122.4614		DOC#732			2.0
733	San Francisco, CA 94118	37.7812,-122.4614		DOC#733		5.0	4.0
734	San Francisco, CA 94118	37.7812,-122.4614	3.1	DOC#734		3.0	2.0
735	San Francisco, CA 94118	37.7812,-122.4614	2.5	DOC#735		4.0	3.5
736	San Francisco, CA 94118	37.7812,-122.4614		DOC#736			
737	San Francisco, CA 94118	37.7812,-122.4614		DOC#737		5.0	4.0
738	San Francisco, CA 94118	37.7812,-122.4614		DOC#738			3.5
739	San Francisco, CA 94118	37.7812,-122.4614	4.8	DOC#739	4.5	5.0	
740	San Francisco, CA 94118	37.7812,-122.4614		DOC#740		5.0	4.0
741	San Francisco, CA 94118	37.7812,-122.4614		DOC#741		5.0	4.0
742	San Francisco, CA 94118	37.7812,-122.4614	4.4	DOC#742	1.5	5.0	4.0
743	San Francisco, CA 94118	37.7812,-122.4614	2.5	DOC#743		5.0	4.0
744	San Francisco, CA 94118	37.7812,-122.4614		DOC#744		3.0	4.0
745	San Francisco, CA 94118	37.7812,-122.4614	4.8	DOC#745		3.0	
746	San Francisco, CA 94118	37.7812,-122.4614		DOC#746		4.0	
747	San Francisco, CA 94118	37.7812,-122.4614		DOC#747		5.0	
748	San Francisco, CA 94118	37.7812,-122.4614		DOC#748	5.0	5.0	3.0
749	San Francisco, CA 94118	37.7812,-122.4614	4.7	DOC#749			
750	San Francisco, CA 94118	37.7812,-122.4614		DOC#750			
751	San Francisco, CA 94118	37.7812,-122.4614	2.8	DOC#751		5.0	3.0
752	San Francisco, CA 94118	37.7812,-122.4614		DOC#752			
753	San Francisco, CA 94118	37.7812,-122.4614	3.5	DOC#753		5.0	4.0
754	San Francisco, CA 94118	37.7812,-122.4614		DOC#754		5.0	3.0
755	San Francisco, CA 94118	37.7812,-122.4614		DOC#755			
756	San Francisco, CA 94121	37.7786,-122.4892		DOC#756	5.0		
757	San Francisco, CA 94121	37.7786,-122.4892		DOC#757		5.0	4.0
758	San Francisco, CA 94123	37.7999,-122.4342		DOC#758			
759	San Francisco, CA 94118	37.7812,-122.4614	2.7	DOC#759			
760	San Francisco, CA 94118	37.7812,-122.4614		DOC#760	2.0		4.0
761	San Francisco, CA 94118	37.7812,-122.4614		DOC#761	5.0		4.0
762	San Francisco, CA 94118	37.7812,-122.4614		DOC#762	5.0	3.0	2.5
763	San Francisco, CA 94118	37.7812,-122.4614		DOC#763			
764	San Francisco, CA 94118	37.7812,-122.4614		DOC#764		5.0	
765	San Francisco, CA 94118	37.7812,-122.4614	2.5	DOC#765			4.0
766	San Francisco, CA 94118	37.7812,-122.4614		DOC#766	5.0	4.0	4.0
767	San Francisco, CA 94118	37.7812,-122.4614	4.4	DOC#767		4.0	3.0
768	San Francisco, CA 94118	37.7812,-122.4614		DOC#768			4.0
769	San Francisco, CA 94118	37.7812,-122.4614	4.9	DOC#769	5.0		2.5
770	San Francisco, CA 94118	37.7812,-122.4614		DOC#770		4.0	
771	San Francisco, CA 94118	37.7812,-122.4614	3.9	DOC#771			
772	San Francisco, CA 94118	37.7812,-122.4614		DOC#772			
773	San Francisco, CA 94118	37.7812,-122.4614		DOC#773			
774	San Jose, CA 95131	37.3864,-121.88	3.4	DOC#774		5.0	4.0
775	San Jose, CA 95131	37.3864,-121.88		DOC#775			
776	San Jose, CA 95131	37.3864,-121.88	1.3	DOC#776			
777	San Jose, CA 95131	37.3864,-121.88		DOC#777			
778	San Jose, CA 95131	37.3864,-121.88		DOC#778			2.5
779	San Jose, CA 95131	37.3864,-121.88		DOC#779		5.0	
780	San Jose, CA 95131	37.3864,-121.88		DOC#780			
781	San Jose, CA 95131	37.3864,-121.88		DOC#781			
782	San Jose, CA 95131	37.3864,-121.88	3.7	DOC#782			
783	Milpitas, CA 95035	37.4352,-121.895	2.6	DOC#783			2.5
784	Milpitas, CA 95035	37.4352,-121.895	4.4	DOC#784		5.0	4.0
785	Milpitas, CA 95035	37.4352,-121.895		DOC#785		1.0	3.5
786	Milpitas, CA 95035	37.4352,-121.895	3.1	DOC#786			2.5
787	Milpitas, CA 95035	37.4352,-121.895		DOC#787		5.0	3.5
788	Milpitas, CA 95035	37.4352,-121.895	3.6	DOC#788	4.0	5.0	3.5
789	San Jose, CA 95132	37.4031,-121.8585	3.9	DOC#789	4.5	1.0	3.0
790	San Jose, CA 95132	37.4031,-121.8585	4.4	DOC#790		5.0	4.0
791	Milpitas, CA 95035	37.4352,-121.895	4.2	DOC#791	1.5	4.0	2.5
792	San Jose, CA 95116	37.3518,-121.8508	4.7	DOC#792			
793	San Jose, CA 95116	37.3518,-121.8508		DOC#793		5.0	4.0
794	Milpitas, CA 95035	37.4352,-121.895	4.8	DOC#794		5.0	2.5
795	Milpitas, CA 95035	37.4352,-121.895	4.9	DOC#795	5.0	5.0	4.0
796	San Jose, CA 95116	37.3518,-121.8508		DOC#796		2.0	2.5
797	San Jose, CA 95116	37.3518,-121.8508	3.5	DOC#797		3.0	2.0
798	San Jose, CA 95116	37.3518,-121.8508		DOC#798	3.1	2.0	2.0
799	San Jose, CA 95116	37.3518,-121.8508		DOC#799		1.0	2.5
800	San Jose, CA 95116	37.3518,-121.8508		DOC#800	1.0	3.0	
801	San Jose, CA 95116	37.3518,-121.8508		DOC#801			
802	San Jose, CA 95116	37.3518,-121.8508		DOC#802			4.0
803	San Jose, CA 95116	37.3518,-121.8508		DOC#803		1.0	4.0
804	San Jose, CA 95116	37.3518,-121.8508		DOC#804	4.1		
805	Milpitas, CA 95035	37.4352,-121.895		DOC#805	1.4	5.0	2.0
806	San Jose, CA 95116	37.3518,-121.8508		DOC#806		5.0	
807	San Jose, CA 95116	37.3518,-121.8508	3.5	DOC#807		4.0	3.0
808	San Jose, CA 95116	37.3518,-121.8508	2.5	DOC#808	4.0		3.0
809	San Jose, CA 95116	37.3518,-121.8508	3.3	DOC#809		5.0	4.0
810	San Jose, CA 95116	37.3518,-121.8508	3.8	DOC#810		3.0	3.0
811	San Jose, CA 95116	37.3518,-121.8508		DOC#811		5.0	4.0
812	San Jose, CA 95116	37.3518,-121.8508		DOC#812			
813	San Jose, CA 95116	37.3518,-121.8508		DOC#813		1.0	2.0
814	San Jose, CA 95116	37.3518,-121.8508		DOC#814		5.0	4.0
815	San Jose, CA 95116	37.3518,-121.8508	4.9	DOC#815	4.1	5.0	4.0
816	San Jose, CA 95116	37.3518,-121.8508		DOC#816	1.5		1.5
817	San Jose, CA 95116	37.3518,-121.8508	2.9	DOC#817	2.9	4.0	2.5
818	San Jose, CA 95116	37.3518,-121.8508		DOC#818		3.0	2.0
819	San Jose, CA 95116	37.3518,-121.8508	4.3	DOC#819	5.0	4.0	
820	San Jose, CA 95116	37.3518,-121.8508		DOC#820		3.0	
821	San Jose, CA 95116	37.3518,-121.8508		DOC#821		5.0	
822	San Jose, CA 95116	37.3518,-121.8508		DOC#822	4.0		3.5
823	San Jose, CA 95116	37.3518,-121.8508		DOC#823	3.0	3.0	2.0
824	San Jose, CA 95116	37.3518,-121.8508	2.2	DOC#824	1.9	2.0	4.0
825	San Jose, CA 95116	37.3518,-121.8508		DOC#825	4.5	4.0	
826	San Jose, CA 95116	37.3518,-121.8508		DOC#826		1.0	
827	San Jose, CA 95116	37.3518,-121.8508		DOC#827		4.0	4.0
828	San Jose, CA 95116	37.3518,-121.8508	3.5	DOC#828		4.0	3.0
829	San Jose, CA 95116	37.3518,-121.8508		DOC#829		4.0	
830	San Jose, CA 95116	37.3518,-121.8508	4.3	DOC#830		5.0	
831	San Jose, CA 95116	37.3518,-121.8508		DOC#831		4.0	3.5
832	San Jose, CA 95116	37.3518,-121.8508	3.8	DOC#832		4.0	
833	San Jose, CA 95116	37.3518,-121.8508	2.9	DOC#833			
834	San Jose, CA 95116	37.3518,-121.8508		DOC#834	5.0		4.0
835	San Jose, CA 95116	37.3518,-121.8508	3.7	DOC#835		4.0	3.5
836	San Jose, CA 95116	37.3518,-121.8508	3.7	DOC#836			4.0
837	San Jose, CA 95116	37.3518,-121.8508		DOC#837		4.0	
838	San Jose, CA 95116	37.3518,-121.8508	1.7	DOC#838	2.1	1.0	
839	San Jose, CA 95116	37.3518,-121.8508		DOC#839	3.8	2.0	1.5
840	San Jose, CA 95116	37.3518,-121.8508	3.3	DOC#840		4.0	3.5
841	San Jose, CA 95116	37.3518,-121.8508		DOC#841			4.0
842	San Jose, CA 95116	37.3518,-121.8508		DOC#842	3.6	3.0	2.5
843	San Jose, CA 95116	37.3518,-121.8508		DOC#843		5.0	4.0
844	San Jose, CA 95116	37.3518,-121.8508		DOC#844			
845	San Jose, CA 95116	37.3518,-121.8508		DOC#845			4.0
846	San Jose, CA 95116	37.3518,-121.8508		DOC#846			3.5
847	San Jose, CA 95116	37.3518,-121.8508	3.7	DOC#847		4.0	3.5
848	San Jose, CA 95116	37.3518,-121.8508	3.5	DOC#848		4.0	
849	San Jose, CA 95116	37.3518,-121.8508		DOC#849	5.0	5.0	
850	San Jose, CA 95116	37.3518,-121.8508		DOC#850			
851	San Jose, CA 95116	37.3518,-121.8508		DOC#851			3.0
852	San Jose, CA 95116	37.3518,-121.8508		DOC#852			
853	San Jose, CA 95116	37.3518,-121.8508	4.3	DOC#853			
854	San Jose, CA 95116	37.3518,-121.8508		DOC#854		5.0	4.0
855	San Jose, CA 95116	37.3518,-121.8508	4.9	DOC#855			4.0
856	San Jose, CA 95116	37.3518,-121.8508	1.8	DOC#856			
857	San Jose, CA 95116	37.3518,-121.8508		DOC#857			
858	San Jose, CA 95116	37.3518,-121.8508		DOC#858	2.5		
859	San Jose, CA 95116	37.3518,-121.8508		DOC#859			
860	San Jose, CA 95116	37.3518,-121.8508		DOC#860			2.5
861	San Jose, CA 95116	37.3518,-121.8508	4.7	DOC#861		3.0	3.0
862	San Jose, CA 95116	37.3518,-121.8508		DOC#862	4.1	4.0	2.0
863	San Jose, CA 95116	37.3518,-121.8508		DOC#863	3.8		2.5
864	San Jose, CA 95116	37.3518,-121.8508		DOC#864		4.0	3.0
865	San Jose, CA 95116	37.3518,-121.8508	4.6	DOC#865		5.0	
866	San Jose, CA 95116	37.3518,-121.8508		DOC#866			4.0
867	San Jose, CA 95116	37.3518,-121.8508		DOC#867		4.0	3.5
868	San Jose, CA 95116	37.3518,-121.8508		DOC#868		5.0	4.0
869	San Jose, CA 95116	37.3518,-121.8508	4.2	DOC#869		2.0	3.0
870	San Jose, CA 95116	37.3518,-121.8508	2.5	DOC#870	3.6	3.0	4.0
871	San Jose, CA 95116	37.3518,-121.8508		DOC#871	2.0	2.0	2.5
872	San Jose, CA 95116	37.3518,-121.8508	3.1	DOC#872		3.0	
873	San Jose, CA 95116	37.3518,-121.8508		DOC#873			
874	San Jose, CA 95116	37.3518,-121.8508	2.7	DOC#874		3.0	2.0
875	San Jose, CA 95116	37.3518,-121.8508	3.7	DOC#875			
876	San Jose, CA 95116	37.3518,-121.8508		DOC#876		4.0	3.5
877	San Jose, CA 95116	37.3518,-121.8508	2.9	DOC#877		3.0	3.0
878	San Jose, CA 95116	37.3518,-121.8508		DOC#878	3.0	4.0	
879	San Jose, CA 95116	37.3518,-121.8508	4.3	DOC#879		5.0	2.0
880	San Jose, CA 95116	37.3518,-121.8508	3.5	DOC#880	5.0	5.0	4.0
881	San Jose, CA 95116	37.3518,-121.8508		DOC#881			
882	San Jose, CA 95116	37.3518,-121.8508		DOC#882	5.0		3.0
883	San Jose, CA 95116	37.3518,-121.8508	4.6	DOC#883		4.0	3.0
884	San Jose, CA 95116	37.3518,-121.8508	3.7	DOC#884	5.0		
885	San Jose, CA 95116	37.3518,-121.8508		DOC#885	3.7	4.0	2.5
886	San Jose, CA 95116	37.3518,-121.8508	4.1	DOC#886		3.0	2.0
887	San Jose, CA 95116	37.3518,-121.8508	1.9	DOC#887	5.0	1.0	4.0
888	San Jose, CA 95116	37.3518,-121.8508		DOC#888			
889	San Jose, CA 95116	37.3518,-121.8508		DOC#889		1.0	2.5
890	San Jose, CA 95116	37.3518,-121.8508	3.5	DOC#890		4.0	
891	San Jose, CA 95116	37.3518,-121.8508		DOC#891		5.0	4.0
892	San Jose, CA 95116	37.3518,-121.8508	3.4	DOC#892			1.0
893	San Jose, CA 95116	37.3518,-121.8508		DOC#893			3.5
894	San Jose, CA 95116	37.3518,-121.8508	4.3	DOC#894			
895	San Jose, CA 95116	37.3518,-121.8508		DOC#895			
896	San Jose, CA 95116	37.3518,-121.8508		DOC#896		3.0	
897	San Jose, CA 95116	37.3518,-121.8508	3.7	DOC#897	5.0	4.0	3.5
898	San Jose, CA 95116	37.3518,-121.8508		DOC#898		3.0	3.0
899	San Jose, CA 95116	37.3518,-121.8508	2.7	DOC#899	3.6		
900	San Jose, CA 95116	37.3518,-121.8508		DOC#900	3.5		1.0
901	San Jose, CA 95116	37.3518,-121.8508	3.8	DOC#901		5.0	
902	San Jose, CA 95116	37.3518,-121.8508		DOC#902	5.0	2.0	3.5
903	San Jose, CA 95116	37.3518,-121.8508		DOC#903		5.0	
904	San Jose, CA 95116	37.3518,-121.8508	3.6	DOC#904	3.0	2.0	
905	San Jose, CA 95116	37.3518,-121.8508		DOC#905			
906	San Jose, CA 95116	37.3518,-121.8508	3.5	DOC#906			4.0
907	San Jose, CA 95116	37.3518,-121.8508	2.9	DOC#907		4.0	3.0
908	San Jose, CA 95116	37.3518,-121.8508		DOC#908			
909	San Jose, CA 95116	37.3518,-121.8508	2.5	DOC#909	2.6	1.0	1.5
910	San Jose, CA 95116	37.3518,-121.8508		DOC#910		5.0	4.0
911	San Jose, CA 95116	37.3518,-121.8508		DOC#911			
912	San Jose, CA 95116	37.3518,-121.8508	3.1	DOC#912		3.0	2.0
913	San Jose, CA 95116	37.3518,-121.8508	4.5	DOC#913		5.0	3.5
914	San Jose, CA 95116	37.3518,-121.8508	1.5	DOC#914			
915	San Jose, CA 95116	37.3518,-121.8508	1.7	DOC#915			
916	San Jose, CA 95116	37.3518,-121.8508	3.7	DOC#916		1.0	2.0
917	San Jose, CA 95116	37.3518,-121.8508		DOC#917	3.2	5.0	4.0
918	San Jose, CA 95116	37.3518,-121.8508		DOC#918	3.6		
919	San Jose, CA 95116	37.3518,-121.8508	3.7	DOC#919	3.3	3.0	3.0
920	San Jose, CA 95116	37.3518,-121.8508	4.7	DOC#920			4.0
921	San Jose, CA 95116	37.3518,-121.8508	4.7	DOC#921	4.7	5.0	3.5
922	San Jose, CA 95112	37.3476,-121.887		DOC#922			
923	San Jose, CA 95116	37.3518,-121.8508		DOC#923		2.0	4.0
924	San Jose, CA 95116	37.3518,-121.8508	3.7	DOC#924			
925	San Jose, CA 95116	37.3518,-121.8508	4.8	DOC#925		5.0	4.0
926	San Jose, CA 95116	37.3518,-121.8508	4.3	DOC#926			
927	San Jose, CA 95116	37.3518,-121.8508		DOC#927			
928	San Jose, CA 95112	37.3476,-121.887	4.8	DOC#928		4.0	3.5
929	Milpitas, CA 95035	37.4352,-121.895	2.9	DOC#929	3.3		
930	Milpitas, CA 95035	37.4352,-121.895	2.3	DOC#930			
